policy_no,certi_no,year,保险合同收入_预期赔付与费用_含亏损,保险合同收入_预期赔付与费用_亏损分摊,保险合同收入_预期释放的非金融风险调整_含亏损,保险合同收入_预期释放的非金融风险调整_亏损分摊,保险合同收入_摊销的CSM,保险合同收入_摊销的IACF,保险合同收入_经验调整,保险合同收入_分解的投资成分,赔付与费用_亏损分摊_预期现金流,赔付与费用_摊销的IACF,亏损合同损益_新增合同预期现金流_赔付与费用现金流_亏损,IFIE_P&L_未到期_预期现金流_非亏损,IFIE_P&L_未到期_预期现金流_亏损,IFIE_P&L_未到期_非金融风险调整_非亏损,IFIE_P&L_未到期_非金融风险调整_亏损,IFIE_P&L_未到期_CSM,IFIE_OCI_预期现金流_非亏损,IFIE_OCI_预期现金流_亏损,IFIE_OCI_非金融风险调整_非亏损,IFIE_OCI_非金融风险调整_亏损,未到期责任负债_CSM,未到期责任负债_预期现金流_非亏损,未到期责任负债_非金融风险调整,未到期责任负债_总额
1WGL2020122626792237,,2024,39.542634725592556,0.0,1.1862790417677767,0.0,-59.88658163013156,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,-38.25631787662845,-0.0,-1.1476895362988535,-0.0,-2.4185214625453733,0.3797884246534239,0.0,0.011393652739602717,0.0,58.90483439029334,39.82844056848726,1.1948532170546178,99.92812817583521
1WGL2021010426902926,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.186403648223783,11.973681054751523,-1.8189894035458565e-14,0.0,-0.0,-11.973681054751523,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.872801508719784,164.09126019691416,4.922737805907425,177.88679951154137
1WGL2021010426902926,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.153121693543618,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2790406339199131,1.2583814829953204,0.0,0.03775144448985961,0.0,36.62584619972049,124.46413444628975,3.7339240333886927,164.82390467939894
1WGL2021010426902926,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.714022752455694,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0366755335567956,0.7836206835717262,0.0,0.023508620507151787,0.0,53.79399102206831,81.61864240504303,2.4485592721512908,137.86119269926263
1WGL2021010426902926,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.79113953316126,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6799358855131934,0.45416724023674343,0.0,0.013625017207102304,0.0,47.17467346376094,43.12675631570234,1.2938026894710701,91.59523246893436
1WGL2020122626792316,,2020,3.4351976402716327,0.0,0.10305592920814899,0.0,2.139238773274918e-39,0.31892307073309417,-1.8189894035458565e-14,0.0,-0.0,-0.31892307073309417,35.51754643890278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.791107612267251e-37,192.7462013958223,5.78238604187467,198.52858743769698
1WGL2020122626792316,,2021,41.7410588244132,0.0,1.2522317647323962,0.0,-13.680642293551971,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.84197724994753,-0.0,-1.135259317498426,-0.0,-0.9037154611103428,1.706473675986995,0.0,0.05119421027960985,0.0,54.57264432715526,160.9141766751282,4.8274253002538465,220.31424630253733
1WGL2020122626792316,,2022,41.29996269505466,0.0,1.2389988808516397,0.0,-24.02018717422297,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.9426082496341,-0.0,-1.138278247489023,-0.0,-1.556561065713317,1.5214645336787318,0.0,0.04564393601036195,0.0,71.79732659473221,121.22586829904161,3.636776048971248,196.65997094274508
1WGL2020122626792316,,2023,39.53853597741478,0.0,1.1861560793224433,0.0,-39.101026404207005,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.06354476646394,-0.0,-1.1119063429939182,-0.0,-2.2791666367999657,0.7228166959000365,0.0,0.021684500877001096,0.0,77.77354840946379,78.427786716903,2.35283360150709,158.55416872787387
1WGL2020122626792316,,2024,39.542634725592556,0.0,1.1862790417677767,0.0,-59.88658163013156,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,-38.25631787662845,-0.0,-1.1476895362988535,-0.0,-2.4185214625453733,0.3797884246534239,0.0,0.011393652739602717,0.0,58.90483439029334,39.82844056848726,1.1948532170546178,99.92812817583521
1WGL2020122926829406,,2020,3.4351976402716327,0.0,0.10305592920814899,0.0,8.556955093099671e-40,0.1275692282932377,-1.8189894035458565e-14,0.0,-0.0,-0.1275692282932377,35.51754643890278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8039430449069e-37,192.7462013958223,5.78238604187467,198.52858743769698
1WGL2020122926829406,,2021,41.7410588244132,0.0,1.2522317647323962,0.0,-13.658141237148103,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.84197724994753,-0.0,-1.135259317498426,-0.0,-0.9037154611103428,1.706473675986995,0.0,0.05119421027960985,0.0,54.59514538355913,160.9141766751282,4.8274253002538465,220.33674735894118
1WGL2020122926829406,,2022,41.29996269505466,0.0,1.2389988808516397,0.0,-23.976586473758903,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.9426082496341,-0.0,-1.138278247489023,-0.0,-1.5572028573795909,1.5214645336787318,0.0,0.04564393601036195,0.0,71.86407014326642,121.22586829904161,3.636776048971248,196.72671449127927
1WGL2020122926829406,,2023,39.53853597741478,0.0,1.1861560793224433,0.0,-39.016777460049944,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.06354476646394,-0.0,-1.1119063429939182,-0.0,-2.2812853740323344,0.7228166959000365,0.0,0.021684500877001096,0.0,77.92665963938742,78.427786716903,2.35283360150709,158.7072799577975
1WGL2020122926829406,,2024,39.542634725592556,0.0,1.1862790417677767,0.0,-59.719395895121664,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,-38.25631787662845,-0.0,-1.1476895362988535,-0.0,-2.4232827573981868,0.3797884246534239,0.0,0.011393652739602717,0.0,59.229892650079684,39.82844056848726,1.1948532170546178,100.25318643562156
1WGL2020122626792342,,2020,3.4351976402716327,0.0,0.10305592920814899,0.0,2.139238773274918e-39,0.31892307073309417,-1.8189894035458565e-14,0.0,-0.0,-0.31892307073309417,35.51754643890278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.791107612267251e-37,192.7462013958223,5.78238604187467,198.52858743769698
1WGL2020122626792342,,2021,41.7410588244132,0.0,1.2522317647323962,0.0,-13.680642293551971,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.84197724994753,-0.0,-1.135259317498426,-0.0,-0.9037154611103428,1.706473675986995,0.0,0.05119421027960985,0.0,54.57264432715526,160.9141766751282,4.8274253002538465,220.31424630253733
1WGL2020122626792342,,2022,41.29996269505466,0.0,1.2389988808516397,0.0,-24.02018717422297,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.9426082496341,-0.0,-1.138278247489023,-0.0,-1.556561065713317,1.5214645336787318,0.0,0.04564393601036195,0.0,71.79732659473221,121.22586829904161,3.636776048971248,196.65997094274508
1WGL2020122626792342,,2023,39.53853597741478,0.0,1.1861560793224433,0.0,-39.101026404207005,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.06354476646394,-0.0,-1.1119063429939182,-0.0,-2.2791666367999657,0.7228166959000365,0.0,0.021684500877001096,0.0,77.77354840946379,78.427786716903,2.35283360150709,158.55416872787387
1WGL2020122626792342,,2024,39.542634725592556,0.0,1.1862790417677767,0.0,-59.88658163013156,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,-38.25631787662845,-0.0,-1.1476895362988535,-0.0,-2.4185214625453733,0.3797884246534239,0.0,0.011393652739602717,0.0,58.90483439029334,39.82844056848726,1.1948532170546178,99.92812817583521
1WGL2021010726930006,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.1682340888202614,11.874176780058297,-1.8189894035458565e-14,0.0,-0.0,-11.874176780058297,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.890971068123307,164.09126019691416,4.922737805907425,177.9049690709449
1WGL2021010726930006,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.132945324544476,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2796120481873259,1.2583814829953204,0.0,0.03775144448985961,0.0,36.66476354239057,124.46413444628975,3.7339240333886927,164.86282202206903
1WGL2021010726930006,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.654607360023107,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0377770687065124,0.7836206835717262,0.0,0.023508620507151787,0.0,53.89342529232069,81.61864240504303,2.4485592721512908,137.960626969515
1WGL2021010726930006,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.65178457623255,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6830411245124388,0.45416724023674343,0.0,0.013625017207102304,0.0,47.41656792994128,43.12675631570234,1.2938026894710701,91.83712693511468
1WGL2021010626921165,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.174290608621435,11.907344871622707,-1.8189894035458565e-14,0.0,-0.0,-11.907344871622707,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.884914548322133,164.09126019691416,4.922737805907425,177.89891255114372
1WGL2021010626921165,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.139661611884568,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2794215767648549,1.2583814829953204,0.0,0.03775144448985961,0.0,36.651800263826836,124.46413444628975,3.7339240333886927,164.84985874350528
1WGL2021010626921165,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.674379669733163,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0374101498468518,0.7836206835717262,0.0,0.023508620507151787,0.0,53.860322785187236,81.61864240504303,2.4485592721512908,137.92752446238157
1WGL2021010626921165,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.69813180922265,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6820073642619466,0.45416724023674343,0.0,0.013625017207102304,0.0,47.33608442956722,43.12675631570234,1.2938026894710701,91.75664343474064
1WGL2021010726928954,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.1682340888202614,11.874176780058297,-1.8189894035458565e-14,0.0,-0.0,-11.874176780058297,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.890971068123307,164.09126019691416,4.922737805907425,177.9049690709449
1WGL2021010726928954,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.132945324544476,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2796120481873259,1.2583814829953204,0.0,0.03775144448985961,0.0,36.66476354239057,124.46413444628975,3.7339240333886927,164.86282202206903
1WGL2021010726928954,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.654607360023107,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0377770687065124,0.7836206835717262,0.0,0.023508620507151787,0.0,53.89342529232069,81.61864240504303,2.4485592721512908,137.960626969515
1WGL2021010726928954,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.65178457623255,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6830411245124388,0.45416724023674343,0.0,0.013625017207102304,0.0,47.41656792994128,43.12675631570234,1.2938026894710701,91.83712693511468
1WGL2021011227011464,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.137951489814392,11.708336322236255,-1.8189894035458565e-14,0.0,-0.0,-11.708336322236255,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.921253667129175,164.09126019691416,4.922737805907425,177.93525166995076
1WGL2021011227011464,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.099500675773553,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2805644052996805,1.2583814829953204,0.0,0.03775144448985961,0.0,36.72944314727972,124.46413444628975,3.7339240333886927,164.92750162695816
1WGL2021011227011464,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.556234826384756,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0396077912935913,0.7836206835717262,0.0,0.023508620507151787,0.0,54.05830815343527,81.61864240504303,2.4485592721512908,138.1255098306296
1WGL2021011227011464,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.42159990391471,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6881902616191993,0.45416724023674343,0.0,0.013625017207102304,0.0,47.81678460048045,43.12675631570234,1.2938026894710701,92.23734360565386
1WGL2021010726931277,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.1682340888202614,11.874176780058297,-1.8189894035458565e-14,0.0,-0.0,-11.874176780058297,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.890971068123307,164.09126019691416,4.922737805907425,177.9049690709449
1WGL2021010726931277,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.132945324544476,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2796120481873259,1.2583814829953204,0.0,0.03775144448985961,0.0,36.66476354239057,124.46413444628975,3.7339240333886927,164.86282202206903
1WGL2021010726931277,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.654607360023107,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0377770687065124,0.7836206835717262,0.0,0.023508620507151787,0.0,53.89342529232069,81.61864240504303,2.4485592721512908,137.960626969515
1WGL2021010726931277,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.65178457623255,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6830411245124388,0.45416724023674343,0.0,0.013625017207102304,0.0,47.41656792994128,43.12675631570234,1.2938026894710701,91.83712693511468
1WGL2020123126853681,,2020,0.0,0.0,0.0,0.0,0.0,0.0,-1.8189894035458565e-14,0.0,-0.0,0.0,35.28810266005127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8125e-37,195.95863808575268,5.878759142572581,201.83739722832527
1WGL2020123126853681,,2021,42.436743138153425,0.0,1.2731022941446029,0.0,-13.697225369695339,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-38.47267687077999,-0.0,-1.1541803061234,-0.0,-0.8729923672348896,1.7349149039201115,0.0,0.05204744711760335,0.0,54.82642812362984,163.5960796197137,4.9078823885914105,223.33039013193493
1WGL2020123126853681,,2022,41.988295406638905,0.0,1.259648862199167,0.0,-24.163224883623283,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-38.57498505379467,-0.0,-1.1572495516138401,-0.0,-1.5428918446280957,1.5468222759067107,0.0,0.04640466827720132,0.0,72.55587526698936,123.24629943735897,3.697388983120769,199.4995636874691
1WGL2020123126853681,,2023,40.19751157703836,0.0,1.2059253473111509,0.0,-39.418630062769026,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.68127051257168,-0.0,-1.1304381153771503,-0.0,-2.2966282262241133,0.7348636408317037,0.0,0.022045909224951112,0.0,78.94525637228537,79.73491649551805,2.3920474948655412,161.07222036266896
1WGL2020123126853681,,2024,40.20167863768577,0.0,1.2060503591305731,0.0,-60.406659876803076,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,-38.893923174572265,-0.0,-1.1668176952371678,-0.0,-2.4603492783090433,0.3861182317309809,0.0,0.011583546951929428,0.0,60.241614358014,40.49224791129539,1.2147674373388615,101.94862970664825
1WGL2021010826947038,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.162177569019087,11.84100868849389,-1.8189894035458565e-14,0.0,-0.0,-11.84100868849389,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.89702758792448,164.09126019691416,4.922737805907425,177.91102559074608
1WGL2021010826947038,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.126238181230717,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2798025196097968,1.2583814829953204,0.0,0.03775144448985961,0.0,36.677717676927976,124.46413444628975,3.7339240333886927,164.8757761566064
1WGL2021010826947038,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.63486776098482,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.038143728749262,0.7836206835717262,0.0,0.023508620507151787,0.0,53.926485685939134,81.61864240504303,2.4485592721512908,137.99368736313346
1WGL2021010826947038,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.605541266880984,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6840735695973559,0.45416724023674343,0.0,0.013625017207102304,0.0,47.4969040779962,43.12675631570234,1.2938026894710701,91.91746308316961
1WGL2021011227012801,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.137951489814392,11.708336322236255,-1.8189894035458565e-14,0.0,-0.0,-11.708336322236255,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.921253667129175,164.09126019691416,4.922737805907425,177.93525166995076
1WGL2021011227012801,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.099500675773553,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2805644052996805,1.2583814829953204,0.0,0.03775144448985961,0.0,36.72944314727972,124.46413444628975,3.7339240333886927,164.92750162695816
1WGL2021011227012801,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.556234826384756,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0396077912935913,0.7836206835717262,0.0,0.023508620507151787,0.0,54.05830815343527,81.61864240504303,2.4485592721512908,138.1255098306296
1WGL2021011227012801,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.42159990391471,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6881902616191993,0.45416724023674343,0.0,0.013625017207102304,0.0,47.81678460048045,43.12675631570234,1.2938026894710701,92.23734360565386
1WGL2021011227011827,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.137951489814392,11.708336322236255,-1.8189894035458565e-14,0.0,-0.0,-11.708336322236255,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.921253667129175,164.09126019691416,4.922737805907425,177.93525166995076
1WGL2021011227011827,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.099500675773553,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2805644052996805,1.2583814829953204,0.0,0.03775144448985961,0.0,36.72944314727972,124.46413444628975,3.7339240333886927,164.92750162695816
1WGL2021011227011827,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.556234826384756,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0396077912935913,0.7836206835717262,0.0,0.023508620507151787,0.0,54.05830815343527,81.61864240504303,2.4485592721512908,138.1255098306296
1WGL2021011227011827,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.42159990391471,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6881902616191993,0.45416724023674343,0.0,0.013625017207102304,0.0,47.81678460048045,43.12675631570234,1.2938026894710701,92.23734360565386
1WGL2020122926830355,,2020,3.4351976402716327,0.0,0.10305592920814899,0.0,8.556955093099671e-40,0.1275692282932377,-1.8189894035458565e-14,0.0,-0.0,-0.1275692282932377,35.51754643890278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8039430449069e-37,192.7462013958223,5.78238604187467,198.52858743769698
1WGL2020122926830355,,2021,41.7410588244132,0.0,1.2522317647323962,0.0,-13.658141237148103,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.84197724994753,-0.0,-1.135259317498426,-0.0,-0.9037154611103428,1.706473675986995,0.0,0.05119421027960985,0.0,54.59514538355913,160.9141766751282,4.8274253002538465,220.33674735894118
1WGL2020122926830355,,2022,41.29996269505466,0.0,1.2389988808516397,0.0,-23.976586473758903,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.9426082496341,-0.0,-1.138278247489023,-0.0,-1.5572028573795909,1.5214645336787318,0.0,0.04564393601036195,0.0,71.86407014326642,121.22586829904161,3.636776048971248,196.72671449127927
1WGL2020122926830355,,2023,39.53853597741478,0.0,1.1861560793224433,0.0,-39.016777460049944,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.06354476646394,-0.0,-1.1119063429939182,-0.0,-2.2812853740323344,0.7228166959000365,0.0,0.021684500877001096,0.0,77.92665963938742,78.427786716903,2.35283360150709,158.7072799577975
1WGL2020122926830355,,2024,39.542634725592556,0.0,1.1862790417677767,0.0,-59.719395895121664,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,-38.25631787662845,-0.0,-1.1476895362988535,-0.0,-2.4232827573981868,0.3797884246534239,0.0,0.011393652739602717,0.0,59.229892650079684,39.82844056848726,1.1948532170546178,100.25318643562156
1WGL2021011227012838,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.137951489814392,11.708336322236255,-1.8189894035458565e-14,0.0,-0.0,-11.708336322236255,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.921253667129175,164.09126019691416,4.922737805907425,177.93525166995076
1WGL2021011227012838,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.099500675773553,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2805644052996805,1.2583814829953204,0.0,0.03775144448985961,0.0,36.72944314727972,124.46413444628975,3.7339240333886927,164.92750162695816
1WGL2021011227012838,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.556234826384756,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0396077912935913,0.7836206835717262,0.0,0.023508620507151787,0.0,54.05830815343527,81.61864240504303,2.4485592721512908,138.1255098306296
1WGL2021011227012838,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.42159990391471,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6881902616191993,0.45416724023674343,0.0,0.013625017207102304,0.0,47.81678460048045,43.12675631570234,1.2938026894710701,92.23734360565386
1WGL2020123026838601,,2020,3.4351976402716327,0.0,0.10305592920814899,0.0,4.2784775465498354e-40,0.06378461414661885,-1.8189894035458565e-14,0.0,-0.0,-0.06378461414661885,35.51754643890278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.80822152245345e-37,192.7462013958223,5.78238604187467,198.52858743769698
1WGL2020123026838601,,2021,41.7410588244132,0.0,1.2522317647323962,0.0,-13.650657324141445,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.84197724994753,-0.0,-1.135259317498426,-0.0,-0.9037154611103428,1.706473675986995,0.0,0.05119421027960985,0.0,54.60262929656578,160.9141766751282,4.8274253002538465,220.34423127194785
1WGL2020123026838601,,2022,41.29996269505466,0.0,1.2389988808516397,0.0,-23.96208849792463,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.9426082496341,-0.0,-1.138278247489023,-0.0,-1.5574163190461268,1.5214645336787318,0.0,0.04564393601036195,0.0,71.88626549377389,121.22586829904161,3.636776048971248,196.74890984178674
1WGL2020123026838601,,2023,39.53853597741478,0.0,1.1861560793224433,0.0,-38.98877900971232,23.281384163515877,0.0,0.0,0.0,-23.281384163515877,0.0,-37.06354476646394,-0.0,-1.1119063429939182,-0.0,-2.2819899532244574,0.7228166959000365,0.0,0.021684500877001096,0.0,77.97755801942463,78.427786716903,2.35283360150709,158.75817833783472
1WGL2020123026838601,,2024,39.542634725592556,0.0,1.1862790417677767,0.0,-59.66390097813063,23.345168777662494,0.0,0.0,0.0,-23.345168777662494,0.0,-38.25631787662845,-0.0,-1.1476895362988535,-0.0,-2.424865542638751,0.3797884246534239,0.0,0.011393652739602717,0.0,59.3378687323485,39.82844056848726,1.1948532170546178,100.36116251789038
1WGL2021011227012826,,2021,42.14275093605789,0.0,1.2642825280817367,0.0,-2.137951489814392,11.708336322236255,-1.8189894035458565e-14,0.0,-0.0,-11.708336322236255,0.0,4.19986370116698,0.0,0.12599591103500943,0.0,-0.43923831073046077,1.9710755046700776,0.0,0.05913226514010233,0.0,8.921253667129175,164.09126019691416,4.922737805907425,177.93525166995076
1WGL2021011227012826,,2022,41.22641293629773,0.0,1.236792388088932,0.0,-12.099500675773553,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.32519009157518,-0.0,-1.1197557027472553,-0.0,-0.2805644052996805,1.2583814829953204,0.0,0.03775144448985961,0.0,36.72944314727972,124.46413444628975,3.7339240333886927,164.92750162695816
1WGL2021011227012826,,2023,39.59150874391157,0.0,1.1877452623173472,0.0,-26.556234826384756,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,-37.290467701503275,-0.0,-1.118714031045098,-0.0,-1.0396077912935913,0.7836206835717262,0.0,0.023508620507151787,0.0,54.05830815343527,81.61864240504303,2.4485592721512908,138.1255098306296
1WGL2021011227012826,,2024,39.54344660912898,0.0,1.1863033982738693,0.0,-46.42159990391471,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,-38.16243264544326,-0.0,-1.144872979363298,-0.0,-1.6881902616191993,0.45416724023674343,0.0,0.013625017207102304,0.0,47.81678460048045,43.12675631570234,1.2938026894710701,92.23734360565386
